ID	Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2002	B 2003	F 2004	BO 1 2005	BO 2 2006	BO 3 2007
4121011094	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Aktiver (+ = formindskelse)	Ændring af private pengeinstitutkonti m.v.	-5132.5	0.0	0.0	0.0	0.0	0.0
4121011095	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Aktiver (+ = formindskelse)	Ændring af kortfristet tilgodeh. (debitorer)	21297.9	75.0	115.0	0.0	0.0	0.0
4112015095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Den Sociale Pensionsfond	Ændring af kortfristet tilgodeh. (debitorer)	-799.5	2750.7	2721.1	0.0	0.0	0.0
4112015097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Den Sociale Pensionsfond	Ændring af kortfristet gæld (kreditorer)	0.0	-3307.0	-2725.3	0.0	0.0	0.0
4112014095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandske genudlån	Ændring af kortfristet tilgodeh. (debitorer)	0.0	0.0	0.9	0.0	0.0	0.0
4112013095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandske genudlån	Ændring af kortfristet tilgodeh. (debitorer)	0.0	0.0	240.4	0.0	0.0	0.0
4112013097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandske genudlån	Ændring af kortfristet gæld (kreditorer)	0.0	0.0	-216.7	0.0	0.0	0.0
4112012095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandsk statsgæld	Ændring af kortfristet tilgodeh. (debitorer)	0.0	1679.5	35.0	0.0	0.0	0.0
4112012097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandsk statsgæld	Ændring af kortfristet gæld (kreditorer)	763.7	-1679.5	-88.1	0.0	0.0	0.0
4112011095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandsk statsgæld	Ændring af kortfristet tilgodeh. (debitorer)	0.0	9372.8	6905.5	0.0	0.0	0.0
4112011097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandsk statsgæld	Ændring af kortfristet gæld (kreditorer)	2443.6	-6631.3	-6972.0	0.0	0.0	0.0
4111013087	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Indenlandske genudlån	Nedbringelse af andre finansielle aktiver	0.0	0.0	-187.1	0.0	0.0	0.0
4111012087	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Udenlandsk statsgæld	Nedbringelse af andre finansielle aktiver	10.4	5.8	-23.7	0.0	0.0	0.0
4111011087	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Indenlandsk statsgæld	Nedbringelse af andre finansielle aktiver	-2322.9	-2050.7	-843.4	0.0	0.0	0.0
4031012084	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Overtagen gæld	Nedbringelse af finansiel gæld	288.1	200.0	200.0	0.0	0.0	0.0
4031012088	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Overtagen gæld	Forøgelse af finansiel gæld	-317.7	-280.0	-250.0	0.0	0.0	0.0
4031011082	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Opkøb af obligationer	Erhvervelse af værdipapirer	318.2	405.0	320.0	0.0	0.0	0.0
4031011086	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Opkøb af obligationer	Afhændelse og indfrielse af værdipapirer	-305.9	-333.0	-275.0	0.0	0.0	0.0
4022012885	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Trafikministeriet (28.11.74)	Nedbringelse af udlån m.v.	-217.7	-235.6	-122.4	0.0	0.0	0.0
4022012685	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Økonomi- og Erhvervsministeriet (08.71.62)	Nedbringelse af udlån m.v.	-0.1	-0.1	-0.1	0.0	0.0	0.0
4022012485	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Ministeriet for Fødevarer,Landbrug og Fiskeri	Nedbringelse af udlån m.v.	-0.7	-0.8	-0.4	0.0	0.0	0.0
4022012385	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Miljøministeriet (23.11.78)	Nedbringelse af udlån m.v.	-6.4	-6.9	-3.6	0.0	0.0	0.0
4022012185	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Kulturministeriet (21.11.72)	Nedbringelse af udlån m.v.	-10.5	-11.4	-5.9	0.0	0.0	0.0
4022012085	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Undervisningsministeriet (20.86.11)	Nedbringelse af udlån m.v.	-21.1	-10.1	-5.3	0.0	0.0	0.0
4022011785	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Undervisningsministeriet (20.72.69)	Nedbringelse af udlån m.v.	0.0	-12.7	-6.0	0.0	0.0	0.0
4022011185	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Justitsministeriet (11.11.02)	Nedbringelse af udlån m.v.	-11.1	-12.0	-6.3	0.0	0.0	0.0
4021611081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Udenl.genudlån til Danmarks Skibskreditfond	Genudlån Skibskreditfonden	Udlån m.v.	0.0	0.0	546.2	0.0	0.0	0.0
4021551976	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til SFU	Interne statslige overførselsindtægter	0.0	-71.7	-104.4	0.0	0.0	0.0
4021551981	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til SFU	Udlån m.v.	1499.0	537.4	566.9	0.0	0.0	0.0
4021551985	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til SFU	Nedbringelse af udlån m.v.	-288.7	-282.2	-379.2	0.0	0.0	0.0
4021551476	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Slots- og Ejendomsstyrelsen	Interne statslige overførselsindtægter	0.0	0.0	-11.9	0.0	0.0	0.0
4021551481	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Slots- og Ejendomsstyrelsen	Udlån m.v.	112.8	237.0	162.1	0.0	0.0	0.0
4021551485	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Slots- og Ejendomsstyrelsen	Nedbringelse af udlån m.v.	-63.6	-7.3	-17.8	0.0	0.0	0.0
4021531081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Øresundsforbindelsen A/S	Genudlån til Øresundsforbindelsen A/S	Udlån m.v.	2000.0	2900.0	500.0	0.0	0.0	0.0
4021531083	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Øresundsforbindelsen A/S	Genudlån til Øresundsforbindelsen A/S	Tilgang af andre finansielle aktiver	152.8	0.0	0.0	0.0	0.0	0.0
4021531087	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Øresundsforbindelsen A/S	Genudlån til Øresundsforbindelsen A/S	Nedbringelse af andre finansielle aktiver	-17.4	0.0	0.0	0.0	0.0	0.0
4021521081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Storebælt	Genudlån til A/S Storebælt	Udlån m.v.	1000.0	5900.0	1500.0	0.0	0.0	0.0
4021521083	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Storebælt	Genudlån til A/S Storebælt	Tilgang af andre finansielle aktiver	39.1	0.0	0.0	0.0	0.0	0.0
4021521087	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Storebælt	Genudlån til A/S Storebælt	Nedbringelse af andre finansielle aktiver	-1.6	0.0	0.0	0.0	0.0	0.0
4021511081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Ørestadsselskabet	Genudlån til Ørestadsselskabet	Udlån m.v.	4150.0	4000.0	2400.0	0.0	0.0	0.0
4021511083	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Ørestadsselskabet	Genudlån til Ørestadsselskabet	Tilgang af andre finansielle aktiver	274.0	0.0	0.0	0.0	0.0	0.0
4021511085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Ørestadsselskabet	Genudlån til Ørestadsselskabet	Nedbringelse af udlån m.v.	-421.9	0.0	-250.0	0.0	0.0	0.0
4021511087	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Ørestadsselskabet	Genudlån til Ørestadsselskabet	Nedbringelse af andre finansielle aktiver	-58.2	0.0	0.0	0.0	0.0	0.0
4021271085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til MVTU	Genudlån	Nedbringelse af udlån m.v.	-13.7	-13.7	-13.7	0.0	0.0	0.0
4021251081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Økonomi- og Erhvervsministeriet	Genudlån	Udlån m.v.	33.2	61.7	43.4	0.0	0.0	0.0
4021241081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Mellemregning med Min FLF	Mellemregning med FødevarerMin., refin.ordn.	Udlån m.v.	15.4	14.8	15.8	0.0	0.0	0.0
4021241085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Mellemregning med Min FLF	Mellemregning med FødevarerMin., refin.ordn.	Nedbringelse af udlån m.v.	-277.8	-204.3	-194.5	0.0	0.0	0.0
4021211081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån af indfriede statsg. studielån	Studielån	Udlån m.v.	34.5	30.0	30.0	0.0	0.0	0.0
4021211085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån af indfriede statsg. studielån	Studielån	Nedbringelse af udlån m.v.	-118.8	-130.0	-120.0	0.0	0.0	0.0
4021201081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til SU-Styrelsen	Genudlån	Udlån m.v.	2194.0	2298.0	2362.0	0.0	0.0	0.0
4021201085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til SU-Styrelsen	Genudlån	Nedbringelse af udlån m.v.	-908.0	-996.0	-1127.0	0.0	0.0	0.0
4021071085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Færøernes Landsstyre	Genudlån til Færøernes Landsstyre	Nedbringelse af udlån m.v.	-140.9	-148.0	-155.3	0.0	0.0	0.0
4021041085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til TV-2	Genudlån	Nedbringelse af udlån m.v.	0.0	0.0	-437.2	0.0	0.0	0.0
4012031082	Genudlån m.v.	Køb m.v. af obligationer	Finansministeriet	Finansstyrelsen	Køb af obligationer	Erhvervelse af værdipapirer	0.1	0.1	0.1	0.0	0.0	0.0
4012031086	Genudlån m.v.	Køb m.v. af obligationer	Finansministeriet	Finansstyrelsen	Køb af obligationer	Afhændelse og indfrielse af værdipapirer	-0.1	-0.1	-0.1	0.0	0.0	0.0
3881043076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevaremin. og Miljømin.	Interne statslige overførselsindtægter	0.0	0.0	50.0	50.0	50.0	50.0
3881042076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevareministeriet	Interne statslige overførselsindtægter	46.7	29.3	13.0	13.0	13.0	13.0
3881041076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevareministeriet	Interne statslige overførselsindtægter	274.3	290.7	307.0	307.0	307.0	307.0
3881034076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overførsel til Arbejdsmarkedsfonden	Tilbagef. af grønne afg. via am.bidr. til §34	Interne statslige overførselsindtægter	3736.0	3894.0	3980.0	4016.0	4016.0	4016.0
3861013167	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Forrentning ved forh. af selskabsansættelser	Renteindtægter og udbytter	-157.5	-100.0	-250.0	0.0	0.0	0.0
3861013057	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Rentegodtgørelse til selskaber m.v.	Renteudgifter m.v.	559.3	400.0	250.0	0.0	0.0	0.0
3861013067	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Rentegodtgørelse til selskaber m.v.	Renteindtægter og udbytter	3.9	0.0	0.0	0.0	0.0	0.0
3861012167	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Forrentning ved forh. af skatteansættelser	Renteindtægter og udbytter	-110.9	-150.0	-140.0	0.0	0.0	0.0
3861012057	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Rentegodtgørelse til personer m.v.	Renteudgifter m.v.	162.3	150.0	260.0	0.0	0.0	0.0
3861011157	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Afskrivninger, restancer	Renteudgifter m.v.	777.2	900.0	800.0	0.0	0.0	0.0
3861011057	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægt vedr. restancer	Renteudgifter m.v.	0.0	0.0	0.0	0.0	0.0	0.0
3861011067	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægt vedr. restancer	Renteindtægter og udbytter	-1116.1	-1000.0	-1400.0	0.0	0.0	0.0
3851112051	Skatter og afgifter	EF-ordninger	EF-ordninger	Bidrag til EF	Bidrag til EF for BNI	Tilskud til udland m.v.	6636.0	8500.0	9844.0	0.0	0.0	0.0
3851111051	Skatter og afgifter	EF-ordninger	EF-ordninger	Bidrag til EF	Bidrag til EF af moms	Tilskud til udland m.v.	4565.9	4250.0	2757.0	0.0	0.0	0.0
3851052051	Skatter og afgifter	EF-ordninger	EF-ordninger	Afregning vedr. told- og landbrugsafgifter	Refusion af opkrævningsomkostninger	Tilskud til udland m.v.	-891.1	-599.0	-531.0	0.0	0.0	0.0
3851051051	Skatter og afgifter	EF-ordninger	EF-ordninger	Afregning vedr. told- og landbrugsafgifter	Afregning til EF af told- og landbrugsafg.	Tilskud til udland m.v.	2131.0	2395.0	2125.0	0.0	0.0	0.0
3851031061	Skatter og afgifter	EF-ordninger	EF-ordninger	Afgifter, EFs landbrugsordninger m.v.	Afgifter i medfør af EFs landbrugsordninger	Skatter og afgifter	-229.1	-225.0	-175.0	0.0	0.0	0.0
3851011161	Skatter og afgifter	EF-ordninger	EF-ordninger	Told	Afskrivning, Told	Skatter og afgifter	0.3	5.0	5.0	0.0	0.0	0.0
3851011061	Skatter og afgifter	EF-ordninger	EF-ordninger	Told	Told	Skatter og afgifter	-1910.3	-2175.0	-1950.0	0.0	0.0	0.0
3841021161	Skatter og afgifter	Arbejdsmarkedsbidrag	Arbejdsmarkedsbidrag	Lønsumsafgift	Afskrivning, lønsumsafgift	Skatter og afgifter	2.4	5.0	5.0	0.0	0.0	0.0
3841021061	Skatter og afgifter	Arbejdsmarkedsbidrag	Arbejdsmarkedsbidrag	Lønsumsafgift	Lønsumsafgift	Skatter og afgifter	-3593.6	-3800.0	-3725.0	0.0	0.0	0.0
3828712061	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afskrivninger m.v.	Diverse ophævede skatter	Skatter og afgifter	0.8	1.5	1.0	0.0	0.0	0.0
3828711161	Skatter og afgifter	Told- og forbrugsafgifter	Øvrige punktafgifter	Afskrivninger m.v.	Afskrivninger, blandede told og afgifter	Skatter og afgifter	101.9	150.0	100.0	0.0	0.0	0.0
