ID	Paragraf	Hovedområde	Aktivitetsområde	Hovedkonto	Underkonto	Standardkonto	R 2004	B 2005	F 2006	BO 1 2007	BO 2 2008	BO 3 2009
4121012597	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Passiver vedr. Eksport Kredit Fonden	Ændring af kortfristet gæld (kreditorer)	22.1	0.0	0.0	0.0	0.0	0.0
4121012097	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Passiver (+ = forøgelse)	Ændring af kortfristet gæld (kreditorer)	28060.5	0.0	0.0	0.0	0.0	0.0
4121012098	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Passiver (+ = forøgelse)	Regnskabstekniske konti	1.7	0.0	0.0	0.0	0.0	0.0
4121011596	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Aktiver vedrørende interventionslagre EU	Ændring af øvrige kortfristede tilgodehav.	-75.1	15.2	-86.1	0.0	0.0	0.0
4121011295	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Aktiver vedr. Danmarks Erhvervsfond	Ændring af kortfristet tilgodeh. (debitorer)	64.4	0.0	0.0	0.0	0.0	0.0
4121011091	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Aktiver (+ = formindskelse)	Ændring af kontantkasser	-45.7	0.0	0.0	0.0	0.0	0.0
4121011092	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Aktiver (+ = formindskelse)	Ændring af indenlandske girokonti	-148.3	0.0	0.0	0.0	0.0	0.0
4121011094	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Aktiver (+ = formindskelse)	Ændring af private pengeinstitutkonti m.v.	-119.2	0.0	0.0	0.0	0.0	0.0
4121011095	Beholdningsbevægelser m.v.	Beholdningsbevægelser	Statens beholdningsbevægelser	Statens almindelige beholdningsbevægelser	Aktiver (+ = formindskelse)	Ændring af kortfristet tilgodeh. (debitorer)	-28894.5	85.0	-654.5	0.0	0.0	0.0
4112015095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Den Sociale Pensionsfond	Ændring af kortfristet tilgodeh. (debitorer)	-478.8	2203.6	1088.3	0.0	0.0	0.0
4112015097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Den Sociale Pensionsfond	Ændring af kortfristet gæld (kreditorer)	0.0	-2274.2	-1275.7	0.0	0.0	0.0
4112014095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandske genudlån	Ændring af kortfristet tilgodeh. (debitorer)	0.1	21.3	52.2	0.0	0.0	0.0
4112014097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandske genudlån	Ændring af kortfristet gæld (kreditorer)	0.0	-0.9	-12.5	0.0	0.0	0.0
4112013095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandske genudlån	Ændring af kortfristet tilgodeh. (debitorer)	29.9	230.4	183.4	0.0	0.0	0.0
4112013097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandske genudlån	Ændring af kortfristet gæld (kreditorer)	0.0	-240.4	-243.8	0.0	0.0	0.0
4112012095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandsk statsgæld	Ændring af kortfristet tilgodeh. (debitorer)	0.0	-8.5	220.3	0.0	0.0	0.0
4112012097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Udenlandsk statsgæld	Ændring af kortfristet gæld (kreditorer)	41.1	-175.7	-126.9	0.0	0.0	0.0
4112011095	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandsk statsgæld	Ændring af kortfristet tilgodeh. (debitorer)	0.0	6301.3	4067.7	0.0	0.0	0.0
4112011097	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Periodiserede renter	Periodiserede renter	Indenlandsk statsgæld	Ændring af kortfristet gæld (kreditorer)	762.7	-5478.0	-2069.9	0.0	0.0	0.0
4111013087	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Indenlandske genudlån	Nedbringelse af andre finansielle aktiver	-187.0	-209.6	-208.3	0.0	0.0	0.0
4111012087	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Udenlandsk statsgæld	Nedbringelse af andre finansielle aktiver	-34.2	-45.1	-56.9	0.0	0.0	0.0
4111011087	Beholdningsbevægelser m.v.	Nedskrivning af emissionskurstab	Nedskrivning af emissionskurstab	Fordelte emissionskurstab	Indenlandsk statsgæld	Nedbringelse af andre finansielle aktiver	-633.3	-889.5	-607.4	0.0	0.0	0.0
4051012084	Genudlån m.v.	Afvikling af Hypotekbanken	Afvikling af Hypotekbanken	Administration af Hypotekbankens afvikling	Overtagen gæld	Nedbringelse af finansiel gæld	0.0	0.0	0.0	0.0	0.0	0.0
4051011085	Genudlån m.v.	Afvikling af Hypotekbanken	Afvikling af Hypotekbanken	Administration af Hypotekbankens afvikling	Overtagne udlån	Nedbringelse af udlån m.v.	0.0	0.0	-138.0	0.0	0.0	0.0
4041011094	Genudlån m.v.	Forsøg med omkostningsbaserede bevillinger	Forsøg med omkostningsbaserede bevillinger	Finansiering af invest. i forsøgsinstitution	Forsøgsinstitutionernes nettoinvesteringer	Ændring af private pengeinstitutkonti m.v.	0.0	59.7	297.8	0.0	0.0	0.0
4031012084	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Overtagen gæld	Nedbringelse af finansiel gæld	97.7	225.0	133.0	0.0	0.0	0.0
4031012088	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Overtagen gæld	Forøgelse af finansiel gæld	-264.2	-250.0	-250.0	0.0	0.0	0.0
4031011082	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Opkøb af obligationer	Erhvervelse af værdipapirer	202.9	290.0	200.0	0.0	0.0	0.0
4031011086	Genudlån m.v.	Inkonverterbare realkreditlån	Inkonverterbare realkreditlån	Adm. af inkonverterbare realkreditlån	Opkøb af obligationer	Afhændelse og indfrielse af værdipapirer	-81.6	-265.0	-135.0	0.0	0.0	0.0
4022012885	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Trafikministeriet (28.11.74)	Nedbringelse af udlån m.v.	-122.4	0.0	0.0	0.0	0.0	0.0
4022012685	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Økonomi- og Erhvervsministeriet (08.71.62)	Nedbringelse af udlån m.v.	-0.0	0.0	0.0	0.0	0.0	0.0
4022012485	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Ministeriet for Fødevarer,Landbrug og Fiskeri	Nedbringelse af udlån m.v.	-0.4	0.0	0.0	0.0	0.0	0.0
4022012385	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Miljøministeriet (23.11.78)	Nedbringelse af udlån m.v.	-3.6	0.0	0.0	0.0	0.0	0.0
4022012185	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Kulturministeriet (21.11.72)	Nedbringelse af udlån m.v.	-5.9	0.0	0.0	0.0	0.0	0.0
4022012085	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Undervisningsministeriet (20.86.11)	Nedbringelse af udlån m.v.	-5.3	0.0	0.0	0.0	0.0	0.0
4022011785	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Undervisningsministeriet (20.72.69)	Nedbringelse af udlån m.v.	-6.0	0.0	0.0	0.0	0.0	0.0
4022011185	Genudlån m.v.	Genudlån af statslån	Genudlån til fremrykkede anlægsprojekter	Genudlån til fremrykkede anlægsprojekter	Justitsministeriet (11.11.02)	Nedbringelse af udlån m.v.	-6.3	0.0	0.0	0.0	0.0	0.0
4021611585	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Udenl. genudl. til Danmarks Skibskreditfond	Genudlån Skibskreditfonden	Nedbringelse af udlån m.v.	-93.8	0.0	0.0	0.0	0.0	0.0
4021611081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Udenl. genudl. til Danmarks Skibskreditfond	Genudlån Skibskreditfonden	Udlån m.v.	611.2	2337.6	3350.9	0.0	0.0	0.0
4021611085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Udenl. genudl. til Danmarks Skibskreditfond	Genudlån Skibskreditfonden	Nedbringelse af udlån m.v.	0.0	-86.5	-275.8	0.0	0.0	0.0
4021551981	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til SFU	Udlån m.v.	642.0	328.2	377.1	0.0	0.0	0.0
4021551985	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til SFU	Nedbringelse af udlån m.v.	-451.7	-402.8	-465.1	0.0	0.0	0.0
4021551481	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Slots- og Ejendomsstyrelsen	Udlån m.v.	183.7	109.1	93.0	0.0	0.0	0.0
4021551485	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til statslige ejendomsvirksomheder	Genudlån til Slots- og Ejendomsstyrelsen	Nedbringelse af udlån m.v.	-129.7	-17.2	-113.1	0.0	0.0	0.0
4021541081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån Energinet.dk	Genudlån Energinet.dk	Udlån m.v.	0.0	0.0	2500.0	0.0	0.0	0.0
4021531081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Øresundsforbindelsen A/S	Genudlån til Øresundsforbindelsen A/S	Udlån m.v.	1412.0	0.0	300.0	0.0	0.0	0.0
4021531083	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Øresundsforbindelsen A/S	Genudlån til Øresundsforbindelsen A/S	Tilgang af andre finansielle aktiver	481.0	0.0	0.0	0.0	0.0	0.0
4021531085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Øresundsforbindelsen A/S	Genudlån til Øresundsforbindelsen A/S	Nedbringelse af udlån m.v.	0.0	0.0	-500.0	0.0	0.0	0.0
4021521081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til A/S Storebælt	Genudlån til A/S Storebælt	Udlån m.v.	0.0	0.0	2000.0	0.0	0.0	0.0
4021511081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Ørestadsselskabet	Genudlån til Ørestadsselskabet	Udlån m.v.	2700.0	2000.0	1500.0	0.0	0.0	0.0
4021511083	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Ørestadsselskabet	Genudlån til Ørestadsselskabet	Tilgang af andre finansielle aktiver	220.8	0.0	0.0	0.0	0.0	0.0
4021511085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Ørestadsselskabet	Genudlån til Ørestadsselskabet	Nedbringelse af udlån m.v.	-250.0	-1079.7	-700.0	0.0	0.0	0.0
4021271085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til MVTU	Genudlån	Nedbringelse af udlån m.v.	-13.7	0.0	0.0	0.0	0.0	0.0
4021251081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Socialministeriet	Genudlån	Udlån m.v.	45.2	40.9	43.5	0.0	0.0	0.0
4021241081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Mellemregning med Min FLF	Mellemregning m. FødevareErhverv refinan.ordn	Udlån m.v.	15.9	16.0	16.2	0.0	0.0	0.0
4021241085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Mellemregning med Min FLF	Mellemregning m. FødevareErhverv refinan.ordn	Nedbringelse af udlån m.v.	-175.1	-157.7	-87.1	0.0	0.0	0.0
4021211081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån af indfriede statsg. studielån	Studielån	Udlån m.v.	9.0	20.0	10.0	0.0	0.0	0.0
4021211085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån af indfriede statsg. studielån	Studielån	Nedbringelse af udlån m.v.	-85.7	-108.0	-80.0	0.0	0.0	0.0
4021201081	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til SU-Styrelsen	Genudlån	Udlån m.v.	2254.0	2434.0	2525.0	0.0	0.0	0.0
4021201085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til SU-Styrelsen	Genudlån	Nedbringelse af udlån m.v.	-1231.6	-1327.0	-1475.0	0.0	0.0	0.0
4021071085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til Færøernes Landsstyre	Genudlån til Færøernes Landsstyre, ØS	Nedbringelse af udlån m.v.	-76.5	-80.3	0.0	0.0	0.0	0.0
4021041085	Genudlån m.v.	Genudlån af statslån	Genudlån af statslån	Genudlån til TV-2	Genudlån	Nedbringelse af udlån m.v.	-437.2	-43.7	0.0	0.0	0.0	0.0
4012031082	Genudlån m.v.	Køb m.v. af obligationer	Finansministeriet	Økonomistyrelsen	Køb af obligationer	Erhvervelse af værdipapirer	0.0	0.1	0.1	0.0	0.0	0.0
4012031086	Genudlån m.v.	Køb m.v. af obligationer	Finansministeriet	Økonomistyrelsen	Køb af obligationer	Afhændelse og indfrielse af værdipapirer	0.0	-0.1	-0.1	0.0	0.0	0.0
3881051061	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overført til ISM	Overført til ISM	Skatter og afgifter	0.0	40.0	-30.0	0.0	0.0	0.0
3881051076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overført til ISM	Overført til ISM	Interne statslige overførselsindtægter	0.0	0.0	50.0	0.0	0.0	0.0
3881044071	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Reservekonto	Interne statslige overførselsudgifter	0.0	0.0	6.6	0.0	0.0	0.0
3881044076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Reservekonto	Interne statslige overførselsindtægter	0.0	8.0	0.0	0.0	0.0	0.0
3881043071	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevaremin. og Miljømin.	Interne statslige overførselsudgifter	0.0	0.0	51.9	0.0	0.0	0.0
3881043076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevaremin. og Miljømin.	Interne statslige overførselsindtægter	50.0	51.1	0.0	0.0	0.0	0.0
3881042071	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevareministeriet	Interne statslige overførselsudgifter	0.0	0.0	13.5	0.0	0.0	0.0
3881042076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevareministeriet	Interne statslige overførselsindtægter	13.0	13.3	0.0	0.0	0.0	0.0
3881041071	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevareministeriet	Interne statslige overførselsudgifter	0.0	0.0	350.8	0.0	0.0	0.0
3881041076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overf. til FVM og MIM vedr. pesticidafg.ordn.	Overførsel til Fødevareministeriet	Interne statslige overførselsindtægter	307.0	352.7	0.0	0.0	0.0	0.0
3881034076	Skatter og afgifter	Overførsel til andre paragraffer	Overførsel til andre paragraffer	Overførsel til Arbejdsmarkedsfonden	Tilbageførsel af grønne afgifter til # 34	Interne statslige overførselsindtægter	3980.0	4132.0	4297.0	0.0	0.0	0.0
3861013167	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Forrentning ved forh. af selskabsansættelser	Renteindtægter og udbytter	-333.2	-325.0	-350.0	0.0	0.0	0.0
3861013057	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Rentegodtgørelse til selskaber m.v.	Renteudgifter m.v.	363.9	300.0	407.2	0.0	0.0	0.0
3861013067	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Rentegodtgørelse til selskaber m.v.	Renteindtægter og udbytter	2.4	0.0	0.0	0.0	0.0	0.0
3861012167	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Forrentning ved forh. af skatteansættelser	Renteindtægter og udbytter	-228.6	-225.0	-225.0	0.0	0.0	0.0
3861012057	Skatter og afgifter	Renteindtægter m.v.	Renteindtægter m.v.	Renteindtægter m.v.	Rentegodtgørelse til personer m.v.	Renteudgifter m.v.	186.1	225.0	200.0	0.0	0.0	0.0
